217	1	10.7501	5.20717	33.1816
1662	2	7.78239	10.915	33.0614
1455	2	9.36658	11.3717	25.5159
1875	2	5.12095	0.426775	24.3183
2681	2	1.78474	4.31798	27.9558
2680	1	0.899751	4.39001	28.3208
1640	2	8.09774	0.3032	22.0218
2213	2	10.5329	14.5064	32.625
2112	2	0.312231	3.07154	29.6793
1606	1	1.49852	0.199015	25.9614
1607	2	1.49769	0.504492	26.8715
683	2	0.333477	8.83285	28.4493
3664	1	5.78141	8.56691	33.7006
1682	2	8.02707	0.830941	32.9699
1254	2	10.8522	13.9557	28.5772
1740	2	4.33981	0.356379	33.1876
1484	2	5.40968	0.311299	26.6181
1424	2	7.48582	3.3002	26.248
2154	2	3.86537	3.58859	25.7746
1338	2	4.37284	6.97399	27.2957
4739	2	4.2773	2.83844	30.594
1669	1	14.6297	9.85077	17.1186
1890	2	0.941939	5.08638	31.6352
2724	2	11.8052	14.5008	18.0381
1485	2	4.34942	0.619917	27.6599
3035	2	2.69452	1.00685	29.151
1483	1	5.16646	0.133053	27.5295
4740	2	2.99035	3.44848	31.1196
3049	1	6.09133	1.79043	30.6244
3050	2	6.46968	1.09313	30.0838
269	2	7.24937	7.58274	30.8235
3285	2	3.95236	8.48208	17.5285
4738	1	3.54852	3.40917	30.3396
3212	2	6.04648	2.04293	27.7422
3213	2	6.55602	3.37353	28.2662
1888	1	1.54508	4.42451	31.9812
1777	1	3.97764	4.99031	27.2552
2462	2	7.135	4.08279	30.3347
268	1	7.54607	7.83903	31.6998
2461	1	7.32374	4.32924	29.4263
1778	2	3.78975	5.27945	28.1511
1779	2	4.85069	4.59465	27.3084
3034	1	2.7937	1.52604	28.3496
2463	2	7.11587	5.26547	29.3831
3036	2	3.06228	2.39469	28.6577
801	2	6.85329	6.21406	27.3097
3211	1	6.15461	2.9645	27.496
4207	1	8.07237	0.662563	23.8094
3051	2	6.66484	1.83681	31.3929
564	2	3.13774	0.552463	31.7067
1889	2	0.981991	3.68011	32.2057
4209	2	7.15837	0.899881	23.9823
2493	2	0.813686	5.70755	29.5272
270	2	7.78084	7.01133	32.1257
4797	2	3.59895	5.22617	30.2718
219	2	11.1181	6.07029	33.3845
2491	1	0.735367	6.40619	30.1809
799	1	6.78026	5.97568	26.3826
1497	2	5.69327	6.9742	29.3813
1495	1	6.61951	6.8426	29.166
1014	2	6.8975	4.87653	32.6648
1670	2	13.9694	9.8081	17.8142
4796	2	2.47465	6.24277	30.1872
4795	1	3.38108	6.08874	29.9111
800	2	7.55463	5.43459	26.2118
1230	2	12.4742	4.28533	17.1499
3040	1	15.7337	4.75442	17.1793
1947	2	10.7849	8.29764	32.2825
3167	2	10.3636	6.33325	24.8497
4191	2	9.70423	3.01926	26.0605
4190	2	10.3354	2.34268	27.2641
3618	2	10.3466	0.774103	29.8333
2553	2	10.3693	3.15836	29.6922
2551	1	10.159	3.85686	29.0682
2552	2	9.20415	3.9435	29.1173
4189	1	10.3736	2.37614	26.3054
3616	1	10.2524	1.3995	30.5555
2690	2	10.4394	6.92066	30.4477
3617	2	10.0967	0.852149	31.3287
2689	1	10.3486	5.99502	30.6855
2691	2	10.2769	5.53681	29.845
1236	2	10.6871	7.12525	26.9489
1234	1	10.5418	6.18032	26.8618
1235	2	11.0532	5.79167	27.5752
218	2	10.5996	5.22687	32.2336
2106	2	10.6366	9.0006	29.2794
4108	1	3.40018	9.3693	32.309
764	2	5.91632	12.4948	32.3756
4769	2	1.38174	11.69	28.0359
4659	2	10.5438	0.864177	33.3181
2056	1	8.2076	5.90317	33.6787
2910	2	11.9528	8.87672	17.436
2111	2	0.411512	1.5578	29.7379
3747	2	2.10677	14.3571	26.2937
1336	1	4.0945	7.89223	27.2648
1337	2	4.51228	8.24359	26.4752
1774	1	0.657736	15.1269	30.2837
4110	2	3.07235	9.05365	33.1543
4043	2	0.317206	10.6019	33.4742
109	1	5.965	8.63844	25.4219
111	2	5.56546	9.29458	24.8462
670	1	0.608285	11.9236	21.8517
2292	2	0.903698	7.7027	26.7395
1370	2	2.15183	14.3533	33.0612
2214	2	10.5053	13.5287	33.786
1371	2	2.59407	14.6411	31.6377
3745	1	2.56767	14.1956	25.4672
1369	1	2.87825	14.2141	32.4492
1500	2	14.9147	14.7152	17.3212
3271	1	0.196688	7.50422	21.299
1013	2	6.75332	3.37988	32.4552
1787	2	1.80341	9.73074	31.6886
2631	2	5.05786	12.7109	26.3978
2630	2	5.6842	14.0823	26.576
2629	1	5.6137	13.2201	26.9922
500	2	3.37287	11.4723	26.8981
572	2	3.56963	12.367	33.0322
571	1	4.27671	11.7324	33.1694
2314	1	4.76247	9.27302	29.4895
4360	1	0.26348	-0.264402	29.0206
2316	2	4.11844	9.2269	30.1999
2290	1	1.42126	8.4726	26.9865
1496	2	6.91647	7.69858	28.8486
4625	2	7.3201	10.7394	30.6419
3873	2	7.52269	9.85441	28.0813
4624	1	7.88766	10.5056	31.38
4626	2	7.87936	9.54574	31.395
3871	1	7.55784	8.94173	27.7857
3872	2	7.03154	8.92864	26.983
588	2	5.20674	13.4265	28.7703
586	1	5.07243	13.5312	29.715
1864	1	7.76545	11.7136	28.289
1866	2	7.50246	12.1114	27.4558
1865	2	8.34691	12.3624	28.6922
257	2	3.73615	10.76	28.7588
258	2	3.66565	12.2499	29.0417
587	2	4.56959	14.3447	29.7977
2291	2	2.25814	8.11261	27.2892
499	1	3.52029	11.7719	25.9981
256	1	3.15965	11.5227	28.6719
4109	2	3.62191	10.2901	32.4658
2315	2	4.38485	8.7379	28.7876
765	2	6.24194	13.4543	31.2451
3028	1	0.131442	2.4328	33.0794
763	1	6.37099	13.319	32.1867
3695	2	9.5449	11.3386	31.1768
3694	1	10.4809	11.5102	31.0498
1453	1	9.33889	12.3127	25.7043
1454	2	9.54308	12.3765	26.6401
1012	1	6.3662	4.22211	32.2054
2172	2	10.507	9.46485	26.7576
1945	1	10.3693	8.38061	33.1439
2104	1	10.6697	8.95488	30.2377
1253	2	10.7824	12.618	29.2915
2105	2	10.5814	9.86662	30.525
1946	2	9.43008	8.28962	32.9673
2170	1	10.3805	8.98475	27.5792
3696	2	10.7241	12.0741	31.7877
2171	2	9.48584	9.20335	27.8501
1788	2	0.772373	10.7421	31.2209
1681	1	7.85319	1.77491	32.9872
2288	2	8.2554	13.5479	33.7662
